user_id,year_of_birth,gender,region,living_standards_measure,highest_education,employment,internet_access,cable_tv_subscription,survey_completion,survey_participation_consent,bank_account,bank,last_interaction_with_bank,likelihood_to_recommend,comment_on_why,themes,start_time(GMT),time_of_last_update(GMT),week
2274240,1994,Male,nairobi,13 to 17,Completed College,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 13:31,7/24/2021 13:34,30
2265093,1994,Male,central,9 to 12,Completed College,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:34,7/24/2021 14:37,30
2292443,1993,Male,central,9 to 12,Completed College,Non-skilled worker,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,8,They are dependable apart from delays,,7/21/2021 15:25,7/24/2021 15:28,30
2266610,1997,Female,riftvalley,5 to 8,Completed Uni,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,7,They are good,,7/21/2021 13:44,7/24/2021 13:47,30
2161614,1991,Male,northeastern,9 to 12,Completed College,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:05,7/24/2021 15:08,30
2279408,1994,Female,nyanza,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,KCB,Mobile banking,9,Quick response ...quick transactions with fair and friendly charges ...few frauds,"account,speed/efficiency,staff",7/21/2021 14:58,7/24/2021 15:01,30
2265623,1993,Male,central,13 to 17,Completed College,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:56,7/24/2021 15:59,30
2273830,1994,Female,nairobi,9 to 12,Completed University,Student,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,9,I just love their services,service,7/21/2021 14:01,7/24/2021 14:04,30
2270823,1995,Female,riftvalley,13 to 17,Some University,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:21,7/24/2021 15:24,30
2265210,1994,Male,riftvalley,5 to 8,Completed Primary,Other/Unemployed,No,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:56,7/24/2021 14:59,30
2272778,1994,Female,eastern,5 to 8,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,7,Charges are atleast friendly,"rates/charges,staff",7/21/2021 14:13,7/24/2021 14:16,30
2266405,1991,Male,central,NA,NA,Own Business,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:37,7/24/2021 14:40,30
2295264,1995,Male,riftvalley,9 to 12,Completed College,Student,Yes,Yes,FINISHED,YES,Yes,KCB,Teller or Branch transactions,8,They are well organized,,7/21/2021 14:59,7/24/2021 15:02,30
1106192,1997,Male,eastern,9 to 12,Some University,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 16:02,7/24/2021 16:05,30
2273692,1993,Male,nyanza,5 to 8,Completed Secondary,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 13:56,7/24/2021 13:59,30
2272723,1994,Female,central,13 to 17,Completed University,Skilled worker,Yes,Yes,TIMEDOUT,YES,Yes,Other,-,-,-,,7/21/2021 15:34,7/24/2021 15:37,30
2273617,1990,Male,nairobi,13 to 17,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,ATM,10,Very available countrywide,,7/21/2021 13:59,7/24/2021 14:02,30
2294159,1990,Female,nairobi,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Equity,Mobile banking,4,Poor customer care,service,7/21/2021 14:57,7/24/2021 15:00,30
2277664,1993,Male,nyanza,9 to 12,Completed PostGrad,Student,Yes,Yes,FINISHED,YES,Yes,Equity,ATM,7,Generally good service..coupled with some iut of service for atm at times..reason why i dint give 10 rating,"atm,service",7/21/2021 15:32,7/24/2021 15:35,30
2266680,1979,Female,riftvalley,5 to 8,Completed Primary,Other/Unemployed,No,No,FINISHED,YES,Yes,KCB,ATM,10,Highly likely because of the saveness tha theyhave.,,7/21/2021 14:58,7/24/2021 15:01,30
2300713,1993,Male,eastern,9 to 12,Completed College,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:44,7/24/2021 14:47,30
2199492,1994,Male,eastern,9 to 12,Some University,Farm owner,Yes,No,FINISHED,YES,Yes,Other,ATM,10,Efficient and fast,speed/efficiency,7/21/2021 14:56,7/24/2021 14:59,30
2265966,1997,Female,riftvalley,13 to 17,Completed Primary,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:02,7/24/2021 14:05,30
2272090,1992,Male,eastern,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,Equity,Internet banking,8,they offer paypal account link,account,7/21/2021 15:55,7/24/2021 15:58,30
2191126,1995,Female,NA,NA,University Student,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:00,7/24/2021 15:03,30
2292283,1992,Male,riftvalley,NA,NA,Other/Unemployed,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:55,7/24/2021 14:58,30
2273600,1990,Female,eastern,NA,NA,Other/Unemployed,Yes,NA,FINISHED,YES,Yes,KCB,Mobile banking,10,Always accessible,accessibility,7/21/2021 14:57,7/24/2021 15:00,30
2271009,1996,Female,nairobi,NA,NA,NA,NA,NA,FINISHED,YES,No,-,-,-,-,,7/21/2021 15:18,7/24/2021 15:21,30
2265124,1993,Male,nairobi,9 to 12,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:48,7/24/2021 15:51,30
2300082,1991,Male,nairobi,NA,NA,Other/Unemployed,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:57,7/24/2021 15:00,30
2273109,1990,Male,nyanza,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Barclays,Mobile banking,10,Been served diligently always,service,7/21/2021 15:39,7/24/2021 15:42,30
2284810,1985,Male,riftvalley,NA,NA,Other/Unemployed,Yes,NA,FINISHED,YES,Yes,Co-operative,ATM,8,"ATMs don''t have lower denomination notes, only 1000s",atm,7/21/2021 14:58,7/24/2021 15:01,30
2279455,1998,Male,riftvalley,5 to 8,Completed Primary,Other/Unemployed,Yes,No,FINISHED,YES,No,-,-,-,-,,7/21/2021 14:12,7/24/2021 14:15,30
2292370,1990,Male,eastern,NA,Completed University,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:04,7/24/2021 15:07,30
2274205,1994,Male,nairobi,5 to 8,Some Primary,Other/Unemployed,No,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,7,4,,7/21/2021 15:57,7/24/2021 16:00,30
2285419,1978,Male,central,5 to 8,Completed Primary,Non-skilled worker,Yes,No,FINISHED,YES,No,-,-,-,-,,7/21/2021 14:46,7/21/2021 14:52,30
2289509,1990,Male,nairobi,9 to 12,Completed University,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:02,7/24/2021 15:05,30
2265171,1983,Male,riftvalley,5 to 8,Completed Primary,Farm owner,Yes,No,FINISHED,YES,Yes,Equity,ATM,10,It''s everywhere.,,7/21/2021 13:57,7/24/2021 14:00,30
2283956,1993,Male,coast,13 to 17,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,9,There services is efficient and fast,"service,speed/efficiency",7/21/2021 13:37,7/24/2021 13:40,30
2285202,1993,Male,nyanza,5 to 8,Completed University,Non-skilled worker,Yes,No,FINISHED,YES,No,-,-,-,-,,7/21/2021 14:56,7/24/2021 14:59,30
2302616,1992,Male,western,5 to 8,Completed PostGrad,Farm owner,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,9,services are good and recommendable.,service,7/21/2021 15:56,7/24/2021 15:59,30
2270557,1995,Male,central,9 to 12,Completed College,Student,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,9,Highly efficient,speed/efficiency,7/21/2021 14:17,7/24/2021 14:20,30
2265883,1994,Female,riftvalley,9 to 12,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Co-operative,ATM,6,Affordability,,7/21/2021 14:27,7/24/2021 14:30,30
2289513,1995,Female,central,9 to 12,Some University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,8,"Some problems like you send money and the recipient did not get money in time, you are being told to go to the place where you opened the account which requires a lot","account,speed/efficiency",7/21/2021 14:36,7/24/2021 14:39,30
2209045,1980,Male,nairobi,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,Other,Other,10,They have WhatsApp Banking and are growing their digital channels,"accessibility,system",7/21/2021 15:58,7/24/2021 16:01,30
2264459,1996,Female,riftvalley,NA,NA,Student,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:42,7/24/2021 14:45,30
2276101,1993,Male,eastern,9 to 12,Completed Primary,Student,Yes,Yes,FINISHED,YES,Yes,Equity,ATM,8,They have fairly good services,service,7/21/2021 13:57,7/24/2021 14:00,30
2265074,1997,Male,central,13 to 17,Some University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Co-operative,Bank agent/ agency banking,0,Very expensive mobile banking,"accessibility,mobile_banking,rates/charges",7/21/2021 15:08,7/24/2021 15:11,30
2273602,1992,Male,riftvalley,NA,Completed Secondary,Other/Unemployed,No,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,2,10,,7/21/2021 15:09,7/24/2021 15:12,30
2271532,1993,Female,eastern,NA,NA,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,10,I feel safe with them cos apart from me n the bank no one else can Access my details,"accessibility,security",7/21/2021 14:44,7/24/2021 14:47,30
2271067,1993,Male,riftvalley,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,YES,-,-,-,-,-,,7/21/2021 14:22,7/24/2021 14:25,30
2285464,1993,Female,western,9 to 12,Completed University,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 13:56,7/24/2021 13:59,30
420468,1989,Male,nairobi,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Other,Teller or Branch transactions,0,Has the best customer service.,service,7/21/2021 13:33,7/24/2021 13:36,30
2264922,1982,Female,nairobi,5 to 8,Completed College,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 13:56,7/24/2021 13:59,30
2280076,1993,Male,nairobi,13 to 17,Some University,Other/Unemployed,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:08,7/24/2021 14:11,30
2279294,1993,Male,nyanza,9 to 12,Some University,Skilled worker,Yes,Yes,FINISHED,YES,Yes,Equity,Mobile banking,8,Its convenient and efficient,"accessibility,speed/efficiency",7/21/2021 13:59,7/24/2021 14:02,30
2290148,1993,Female,riftvalley,5 to 8,Completed University,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 13:56,7/24/2021 13:59,30
2266175,1992,Male,riftvalley,5 to 8,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,5,Not faster,speed/efficiency,7/21/2021 14:56,7/24/2021 14:59,30
2300784,1996,Male,eastern,9 to 12,Some University,Own Business,Yes,No,TIMEDOUT,YES,-,-,-,-,-,,7/21/2021 13:17,7/24/2021 13:20,30
985429,1993,Male,nairobi,9 to 12,Completed College,Street or Market Seller,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:06,7/24/2021 15:09,30
2283577,1973,Male,western,5 to 8,Some Primary,Street or Market Seller,Yes,No,TIMEDOUT,YES,-,-,-,-,-,,7/21/2021 14:30,7/24/2021 14:33,30
2279409,1995,Female,riftvalley,NA,NA,Street or Market Seller,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:58,7/24/2021 16:01,30
2283641,1995,Male,riftvalley,9 to 12,Completed University,Skilled worker,Yes,Yes,FINISHED,YES,Yes,CBA,ATM,7,good,,7/21/2021 14:39,7/24/2021 14:42,30
76832,NA,Female,NA,NA,NA,NA,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:55,7/24/2021 15:59,30
2286923,1991,Male,central,13 to 17,Completed University,Skilled worker,Yes,Yes,FINISHED,YES,Yes,KCB,Internet banking,10,Simple secure friendly,"accessibility,security,staff",7/21/2021 15:58,7/24/2021 16:01,30
169897,1993,Male,riftvalley,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,KCB,Other,10,They are efficient,speed/efficiency,7/21/2021 15:18,7/24/2021 15:21,30
2265948,1996,Male,riftvalley,9 to 12,Some University,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:12,7/24/2021 14:15,30
2272835,1994,Male,riftvalley,NA,NA,Student,Yes,NA,FINISHED,YES,Yes,Equity,ATM,8,ATM efficient but Tellers are slow,"atm,speed/efficiency,staff",7/21/2021 14:56,7/24/2021 14:59,30
2265776,1991,Female,riftvalley,9 to 12,Some Secondary,Farm owner,No,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:00,7/24/2021 14:03,30
2300334,1993,Male,nyanza,5 to 8,Some Secondary,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:56,7/24/2021 15:59,30
2292176,1990,Male,nairobi,13 to 17,NA,NA,Yes,NA,FINISHED,YES,Yes,Co-operative,Mobile banking,10,Very reliable,speed/efficiency,7/21/2021 15:24,7/24/2021 15:27,30
2289586,1992,Female,riftvalley,5 to 8,Completed Secondary,Farm owner,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,8,Readily available to help their customers,service,7/21/2021 13:39,7/24/2021 13:42,30
2274520,1995,Female,nyanza,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Equity,ATM,10,best service.,service,7/21/2021 15:23,7/24/2021 15:26,30
2293676,1994,Male,nyanza,9 to 12,Some University,Student,Yes,Yes,FINISHED,YES,Yes,Equity,Mobile banking,6,They are offering equally good services,service,7/21/2021 13:16,7/24/2021 13:19,30
2284905,1994,Male,riftvalley,NA,Some Primary,Student,Yes,No,OPTOUT,NO,-,-,-,-,-,,7/21/2021 15:08,7/24/2021 15:11,30
2274662,1995,Male,riftvalley,9 to 12,Some University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Co-operative,ATM,9,Its fast,speed/efficiency,7/21/2021 15:30,7/24/2021 15:33,30
2305686,1994,Male,nairobi,13 to 17,Completed Uni,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Co-operative,Teller or Branch transactions,10,Good banking rates,"accessibility,rates/charges",7/21/2021 15:31,7/24/2021 15:34,30
2279996,1996,Female,western,NA,Some Primary,Student,No,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:01,7/24/2021 14:04,30
2298281,1995,Male,nyanza,1 to 4,Completed College,Other/Unemployed,Yes,No,TIMEDOUT,YES,Yes,KCB,Teller or Branch transactions,8,-,,7/21/2021 14:57,7/24/2021 15:00,30
2274148,1993,Female,central,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 13:56,7/24/2021 13:59,30
1346113,1983,Male,nairobi,13 to 17,Completed College,Own Business,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,5,Nothing special,,7/21/2021 14:15,7/24/2021 14:18,30
2300135,1995,Prefer not to answer,nairobi,9 to 12,Completed Uni,Other/Unemployed,Yes,Yes,TIMEDOUT,YES,Yes,Other,-,-,-,,7/21/2021 15:33,7/24/2021 15:36,30
2285672,1994,Male,nyanza,9 to 12,Completed University,Own Business,Yes,No,FINISHED,YES,Yes,Other,Teller or Branch transactions,4,There charges are very high,rates/charges,7/21/2021 13:53,7/24/2021 13:56,30
2268416,1993,Female,riftvalley,13 to 17,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Co-operative,Customer service desk/ enquiries,10,"They are fasy,effecient & effective",,7/21/2021 13:28,7/24/2021 13:31,30
2302714,1992,Male,riftvalley,5 to 8,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,7,They''re not perfect in some areas,,7/21/2021 13:45,7/24/2021 13:48,30
2300156,1990,Male,nyanza,5 to 8,Completed College,Other/Unemployed,Yes,No,TIMEDOUT,YES,Yes,-,-,-,-,,7/21/2021 15:21,7/24/2021 15:24,30
2280107,1992,Female,central,13 to 17,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,KCB,ATM,4,Easy to use,speed/efficiency,7/21/2021 14:57,7/24/2021 15:00,30
2265817,1985,Male,nyanza,13 to 17,Completed University,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:57,7/24/2021 16:00,30
1744646,1993,Male,western,5 to 8,None,Other/Unemployed,No,No,FINISHED,YES,Yes,KCB,Mobile banking,5,Average,,7/21/2021 16:03,7/24/2021 16:06,30
2288862,1995,Male,nairobi,9 to 12,Some University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,ATM,8,Time,speed/efficiency,7/21/2021 14:23,7/24/2021 14:26,30
2265795,1990,Male,nyanza,NA,NA,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:56,7/24/2021 15:59,30
2289708,1988,Female,riftvalley,5 to 8,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Co-operative,Teller or Branch transactions,10,They offer quality services,service,7/21/2021 15:57,7/24/2021 16:00,30
2303840,1984,Female,western,1 to 4,Completed Primary,Street or Market Seller,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 13:56,7/24/2021 13:59,30
95633,1988,Male,riftvalley,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:58,7/24/2021 15:01,30
2266243,1994,Male,riftvalley,9 to 12,Completed University,Own Business,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 13:55,7/24/2021 13:58,30
2283651,1978,Male,riftvalley,5 to 8,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,No,-,-,-,-,,7/21/2021 15:57,7/24/2021 16:00,30
1360911,1988,Male,riftvalley,9 to 12,Completed College,Own Business,No,Yes,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:07,7/24/2021 14:10,30
2283762,1988,Male,nyanza,13 to 17,Completed College,Skilled worker,Yes,Yes,FINISHED,YES,Yes,Co-operative,Mobile banking,9,Accurate,,7/21/2021 15:58,7/24/2021 16:01,30
2265445,1993,Male,riftvalley,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,TIMEDOUT,YES,-,-,-,-,-,,7/21/2021 13:57,7/21/2021 14:05,30
2273098,1994,Female,riftvalley,13 to 17,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,KCB,Mobile banking,5,Delays with the app,mobile_banking,7/21/2021 15:26,7/24/2021 15:29,30
2277058,1994,Male,nairobi,13 to 17,Completed University,Skilled worker,Yes,Yes,FINISHED,YES,Yes,Equity,Mobile banking,9,9,,7/21/2021 15:05,7/24/2021 15:08,30
2288942,1989,Male,nairobi,9 to 12,Completed College,Non-skilled worker,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,9,Its easily accessible through agents,"accessibility,staff",7/21/2021 14:57,7/24/2021 15:00,30
2319145,1994,Male,riftvalley,5 to 8,Completed College,Student,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,7,Accessibility,accessibility,7/21/2021 13:31,7/24/2021 13:34,30
2277990,1989,Male,nairobi,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 13:57,7/24/2021 14:01,30
2264563,1989,Male,Nairobi,1 to 4,Completed Secondary,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:56,7/24/2021 15:59,30
2265770,1994,Female,eastern,5 to 8,Some University,NA,No,Yes,FINISHED,YES,Yes,Other,Mobile banking,9,It''s much easier accessing customer statement online and other banking services,"accessibility,online_banking,service",7/21/2021 14:59,7/24/2021 15:02,30
2308455,1993,Female,nyanza,5 to 8,Completed College,Student,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,Customers friendly,"service,staff",7/21/2021 13:41,7/24/2021 13:44,30
2281728,1991,Male,riftvalley,9 to 12,Completed Primary,Other/Unemployed,Yes,No,TIMEDOUT,YES,Yes,Other,ATM,-,-,,7/21/2021 14:05,7/24/2021 14:08,30
2285331,1991,Female,nairobi,9 to 12,Completed University,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:58,7/24/2021 16:01,30
2298018,1993,Male,nairobi,9 to 12,Completed College,Street or Market Seller,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 15:56,7/24/2021 15:59,30
2281214,1982,Male,riftvalley,9 to 12,Completed College,Skilled worker,Yes,Yes,FINISHED,YES,Yes,KCB,Bank agent/ agency banking,6,Mtaanj agents available almost in every market.,staff,7/21/2021 15:56,7/24/2021 15:59,30
2306503,1998,Female,eastern,9 to 12,Some University,Student,Yes,Yes,TIMEDOUT,YES,Yes,KCB,Teller or Branch transactions,-,-,,7/21/2021 15:57,7/24/2021 16:00,30
2267305,1993,Male,riftvalley,5 to 8,Some University,Student,Yes,No,FINISHED,YES,Yes,Equity,ATM,8,Very reliable,speed/efficiency,7/21/2021 15:57,7/21/2021 16:10,30
2311649,1995,Male,riftvalley,9 to 12,In Uni,Farm owner,Yes,No,FINISHED,YES,Yes,Equity,ATM,10,"They are effective, fast and easily accessible","accessibility,speed/efficiency",7/21/2021 15:58,7/24/2021 16:01,30
2270234,1991,Male,central,9 to 12,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,Good service,service,7/21/2021 14:03,7/24/2021 14:06,30
2279592,1992,Male,riftvalley,13 to 17,Some University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,I&M,ATM,10,Good,,7/21/2021 14:56,7/24/2021 14:59,30
2265087,1989,Male,coast,NA,NA,Skilled worker,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:19,7/24/2021 14:22,30
2273557,1975,Female,nairobi,9 to 12,Completed Secondary,Skilled worker,Yes,No,FINISHED,YES,Yes,Co-operative,Bank agent/ agency banking,10,Its reliable and for all,speed/efficiency,7/21/2021 14:32,7/24/2021 14:35,30
2283844,1990,Female,riftvalley,9 to 12,Completed PostGrad,Other/Unemployed,Yes,No,FINISHED,YES,Yes,National Bank,Customer service desk/ enquiries,9,8,,7/21/2021 15:00,7/24/2021 15:03,30
2271512,1995,Female,riftvalley,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Equity,Other,2,There withdrawal charges are very high,"account,rates/charges",7/21/2021 14:00,7/24/2021 14:03,30
2272651,1990,Male,western,NA,NA,Own Business,Yes,NA,FINISHED,YES,No,-,-,-,-,,7/21/2021 16:04,7/24/2021 16:07,30
2310635,1997,Female,riftvalley,13 to 17,Some Uni,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 14:00,7/24/2021 14:03,30
2274676,1992,Male,nairobi,9 to 12,Some University,Student,No,Yes,FINISHED,YES,Yes,KCB,ATM,8,Like,,7/21/2021 13:57,7/24/2021 14:00,30
2279574,1993,Male,central,9 to 12,Some University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,ATM,10,Customer service,service,7/21/2021 15:15,7/24/2021 15:18,30
1728004,1995,Male,riftvalley,9 to 12,Completed University,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 13:58,7/24/2021 14:01,30
2270150,1992,Male,nyanza,13 to 17,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Co-operative,ATM,10,The service was legitimate.,service,7/21/2021 13:32,7/24/2021 13:35,30
2273623,1995,Male,riftvalley,9 to 12,Completed University,Student,Yes,Yes,FINISHED,YES,Yes,Equity,Teller or Branch transactions,6,Accessibility,accessibility,7/21/2021 13:37,7/24/2021 13:40,30
2270479,1980,Female,central,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Other,Teller or Branch transactions,10,They quickely respond to their customers..,"information/communication,service",7/21/2021 16:03,7/24/2021 16:06,30
2300829,1996,Male,riftvalley,13 to 17,Some University,Student,Yes,No,FINISHED,YES,Yes,KCB,ATM,9,"Nice customer service,credit ratings and an efficient mobile service","loan,mobile_banking,security,service,speed/efficiency",7/21/2021 14:32,7/24/2021 14:35,30
2280088,1994,Female,nairobi,9 to 12,None,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/21/2021 13:50,7/24/2021 13:53,30
2270509,1989,Male,western,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,KCB,ATM,2,It is faster,speed/efficiency,7/21/2021 14:31,7/24/2021 14:34,30
2264846,1995,Male,eastern,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,KCB,Bank agent/ agency banking,8,Good customer service,service,7/21/2021 15:25,7/24/2021 15:28,30
